year;height;station;surge_anomaly;surge_m;from1993;from1960_square
1938;-72,40000000000001;Netherlands (without Delfzijl);0,000000000000000;NA;0;0
1939;-102,59999999999999;Netherlands (without Delfzijl);0,000000000000000;NA;0;0
1940;-98,00000000000000;Netherlands (without Delfzijl);0,000000000000000;NA;0;0
1941;-130,19999999999999;Netherlands (without Delfzijl);0,000000000000000;NA;0;0
1942;-115,80000000000000;Netherlands (without Delfzijl);0,000000000000000;NA;0;0
1943;-69,20000000000000;Netherlands (without Delfzijl);0,000000000000000;NA;0;0
1944;-63,40000000000000;Netherlands (without Delfzijl);0,000000000000000;NA;0;0
1945;-73,59999999999999;Netherlands (without Delfzijl);0,000000000000000;NA;0;0
1946;-81,20000000000000;Netherlands (without Delfzijl);0,000000000000000;NA;0;0
1947;-133,80000000000001;Netherlands (without Delfzijl);0,000000000000000;NA;0;0
1948;-65,20000000000000;Netherlands (without Delfzijl);0,000000000000000;NA;0;0
1949;-53,20000000000000;Netherlands (without Delfzijl);0,000000000000000;NA;0;0
1950;-47,60000000000000;Netherlands (without Delfzijl);17,373239122657512;NA;0;0
1951;-60,80000000000000;Netherlands (without Delfzijl);1,745172021752113;NA;0;0
1952;-41,40000000000000;Netherlands (without Delfzijl);8,938040818600435;NA;0;0
1953;-82,40000000000001;Netherlands (without Delfzijl);-32,152080305369338;NA;0;0
1954;-50,80000000000000;Netherlands (without Delfzijl);20,772566465209053;NA;0;0
1955;-44,40000000000000;Netherlands (without Delfzijl);3,831145223964755;NA;0;0
1956;-104,59999999999999;Netherlands (without Delfzijl);-17,196330911170804;NA;0;0
1957;-69,00000000000000;Netherlands (without Delfzijl);-3,480378041483007;NA;0;0
1958;-54,80000000000000;Netherlands (without Delfzijl);2,514496566122816;NA;0;0
1959;-99,20000000000000;Netherlands (without Delfzijl);-44,045824296293027;NA;0;0
1960;-62,80000000000000;Netherlands (without Delfzijl);-5,778204392892507;NA;0;0
1961;-1,80000000000000;Netherlands (without Delfzijl);19,620628172934655;NA;0;1
1962;-50,80000000000000;Netherlands (without Delfzijl);3,781203926063154;NA;0;4
1963;-110,59999999999999;Netherlands (without Delfzijl);-30,445092787202817;NA;0;9
1964;-89,00000000000000;Netherlands (without Delfzijl);-34,716574524967051;NA;0;16
1965;-26,20000000000000;Netherlands (without Delfzijl);24,807803420293574;NA;0;25
1966;3,20000000000000;Netherlands (without Delfzijl);17,038215394419932;NA;0;36
1967;21,60000000000000;Netherlands (without Delfzijl);42,237873427947214;NA;0;49
1968;-42,60000000000000;Netherlands (without Delfzijl);-10,305153760922984;NA;0;64
1969;-54,00000000000000;Netherlands (without Delfzijl);-23,198886472150285;NA;0;81
1970;-24,20000000000000;Netherlands (without Delfzijl);13,161652827355796;NA;0;100
1971;-77,40000000000001;Netherlands (without Delfzijl);-24,435888627090087;NA;0;121
1972;-94,59999999999999;Netherlands (without Delfzijl);-45,766818350584401;NA;0;144
1973;-31,60000000000000;Netherlands (without Delfzijl);12,419479262971471;NA;0;169
1974;-27,00000000000000;Netherlands (without Delfzijl);34,723167441218635;NA;0;196
1975;-63,80000000000000;Netherlands (without Delfzijl);-21,732533510601105;NA;0;225
1976;-86,20000000000000;Netherlands (without Delfzijl);-35,610048992817383;NA;0;256
1977;-32,00000000000000;Netherlands (without Delfzijl);16,836601666220496;NA;0;289
1978;-41,20000000000000;Netherlands (without Delfzijl);-1,913353995999486;NA;0;324
1979;-27,00000000000000;Netherlands (without Delfzijl);-4,961736528117845;NA;0;361
1980;-3,00000000000000;Netherlands (without Delfzijl);-11,466049507720546;NA;0;400
1981;25,40000000000000;Netherlands (without Delfzijl);20,904170400320474;NA;0;441
1982;2,60000000000000;Netherlands (without Delfzijl);-5,043061223515126;NA;0;484
1983;37,80000000000000;Netherlands (without Delfzijl);29,795777941964282;NA;0;529
1984;-17,60000000000000;Netherlands (without Delfzijl);-14,523514630846226;NA;0;576
1985;-17,20000000000000;Netherlands (without Delfzijl);-10,907623351021986;NA;0;625
1986;-19,40000000000000;Netherlands (without Delfzijl);-3,648889612446646;NA;0;676
1987;-29,20000000000000;Netherlands (without Delfzijl);-32,602077655569929;NA;0;729
1988;44,80000000000000;Netherlands (without Delfzijl);24,761108373853180;NA;0;784
1989;6,40000000000000;Netherlands (without Delfzijl);2,748439685525973;NA;0;841
1990;40,40000000000000;Netherlands (without Delfzijl);48,029442674786281;NA;0;900
1991;-59,40000000000000;Netherlands (without Delfzijl);-25,076138598561695;NA;0;961
1992;-14,60000000000000;Netherlands (without Delfzijl);-0,892185053021066;NA;0;1024
1993;-17,00000000000000;Netherlands (without Delfzijl);-13,046889750057584;NA;0;1089
1994;23,80000000000000;Netherlands (without Delfzijl);21,135065553471197;NA;1;1156
1995;26,60000000000000;Netherlands (without Delfzijl);1,520565817799952;NA;2;1225
1996;-81,40000000000001;Netherlands (without Delfzijl);-73,766483889070230;NA;3;1296
1997;-27,80000000000000;Netherlands (without Delfzijl);-36,255159471569925;NA;4;1369
1998;51,00000000000000;Netherlands (without Delfzijl);34,522218523608075;NA;5;1444
1999;45,80000000000000;Netherlands (without Delfzijl);28,064059254731553;NA;6;1521
2000;41,40000000000000;Netherlands (without Delfzijl);19,405156886596416;NA;7;1600
2001;48,00000000000000;Netherlands (without Delfzijl);6,673800334260214;NA;8;1681
2002;34,20000000000000;Netherlands (without Delfzijl);-20,238130471449367;NA;9;1764
2003;21,20000000000000;Netherlands (without Delfzijl);-34,827303682888285;NA;10;1849
2004;52,20000000000000;Netherlands (without Delfzijl);10,380389244028112;NA;11;1936
2005;37,80000000000000;Netherlands (without Delfzijl);-6,720263856906906;NA;12;2025
2006;33,60000000000000;Netherlands (without Delfzijl);-1,886384459679525;NA;13;2116
2007;82,80000000000000;Netherlands (without Delfzijl);23,023152987115015;NA;14;2209
2008;56,20000000000000;Netherlands (without Delfzijl);16,526885294055415;NA;15;2304
2009;24,20000000000000;Netherlands (without Delfzijl);-9,598475218090467;NA;16;2401
2010;17,00000000000000;Netherlands (without Delfzijl);-25,462151115241166;NA;17;2500
2011;47,80000000000000;Netherlands (without Delfzijl);6,370579731635552;NA;18;2601
2012;39,60000000000000;Netherlands (without Delfzijl);-2,942378510124905;NA;19;2704
2013;14,40000000000000;Netherlands (without Delfzijl);-28,459403797871285;NA;20;2809
2014;54,80000000000000;Netherlands (without Delfzijl);-4,248271826676768;NA;21;2916
2015;75,20000000000000;Netherlands (without Delfzijl);15,614573187334196;NA;22;3025
2016;63,60000000000000;Netherlands (without Delfzijl);-22,991115086900866;NA;23;3136
2017;94,20000000000000;Netherlands (without Delfzijl);16,377788007060232;NA;24;3249
2018;26,20000000000000;Netherlands (without Delfzijl);-42,264558169268547;NA;25;3364
2019;92,00000000000000;Netherlands (without Delfzijl);5,653975374347892;NA;26;3481
2020;96,59999999999999;Netherlands (without Delfzijl);5,961182908213876;NA;27;3600
2021;75,80000000000000;Netherlands (without Delfzijl);-17,097765299131584;NA;28;3721
2022;94,59999999999999;Netherlands (without Delfzijl);-11,874600608596083;NA;29;3844
2023;152,80000000000001;Netherlands (without Delfzijl);23,634675255856475;NA;30;3969
2024;161,40000000000001;Netherlands (without Delfzijl);16,848773462742294;NA;31;4096
